label,buy_age,start_mileage,most_recently_amount,year_station_costmoney,industry,sr_area,sales_city_lvname,month_income,marital_status,is_insaic_insur,system,cust_sex
1,29.6,0,90.0,90.0,,,一线城市,,,是,android,1
1,45.9,0,0.0,0.0,,,一线城市,,,是,ios,1
1,24.4,0,600.0,5035.0,,车主俱乐部,三线城市,,,是,android,1
1,60.5,0,817.0,2035.0,,,一线城市,,,是,,1
1,35.2,4588,1039.0,1039.0,,,二线城市,,,否,,0
1,29.2,0,1.0,0.0,,,二线城市,,,否,ios,0
1,36.1,8921,0.0,0.0,,,一线城市,,,否,,0
1,31.4,0,900.0,1460.0,,售后咨询,三线城市,,,否,ios,0
1,48.3,0,0.0,0.0,,,,,,否,,1
1,43.4,0,0.0,0.0,,,四线城市,,,否,android,1
1,26.8,10382,0.0,964.0,,,三线城市,,,否,android,1
1,31.5,0,4122.0,11314.0,,,一线城市,5万-10万元,已婚,是,,0
1,49.3,0,614.0,1630.0,,,三线城市,2万元以下,已婚,是,ios,0
1,42.7,0,1126.0,0.0,,,三线城市,,,否,,1
1,19.7,0,0.0,1310.0,,售后咨询,四线城市,,,是,ios,0
1,26.9,4556,435.0,0.0,,,三线城市,,,否,,1
1,35.6,0,70.0,70.0,,,五线城市,,,是,ios,1
1,26.5,0,0.0,1425.0,,,三线城市,,,否,,1
1,30.9,9911,2547.02,0.0,,,一线城市,,,否,,1
1,32.0,9735,0.0,0.0,,,三线城市,,,否,,0
1,33.6,0,0.0,0.0,,车主俱乐部,三线城市,,,是,ios,1
1,40.6,2175,3009.0,7716.0,,,一线城市,3000－5999元,已婚,否,android,0
1,41.5,4700,701.0,2727.0,,质量维修,二线城市,,,否,,1
1,49.1,12000,0.0,4811.48,,,一线城市,20000－24999元,已婚,否,,1
1,29.2,0,2374.0,2374.0,,售后咨询,三线城市,,,否,,1
1,49.4,92498,5567.0,20222.86,,,三线城市,5万-10万元,已婚,否,android,1
1,42.0,0,5028.0,0.0,,,一线城市,,,否,,1
1,25.9,0,200.0,0.0,,,二线城市,,,否,,1
1,38.8,30526,1474.0,3104.0,,质量维修,三线城市,2万-5万元,已婚,是,android,1
1,56.0,25941,1010.0,1010.0,,售后咨询,一线城市,,,是,ios,1
1,31.7,0,4624.0,4624.0,,,二线城市,,,否,,1
1,30.3,104395,1.0,10298.0,,,三线城市,20000－24999元,已婚,否,,1
1,44.3,0,442.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
1,34.5,0,1006.0,1732.0,,,一线城市,6000－9999元,已婚,是,,1
1,35.6,0,1894.0,0.0,,,四线城市,15000－19999元,已婚,否,,0
1,33.3,4896,1728.0,0.0,,,一线城市,10000－14999元,已婚,否,,0
1,27.5,0,0.0,0.0,,,三线城市,15000－19999元,已婚,否,,1
1,25.4,0,3600.0,0.0,,,三线城市,,,否,,1
1,34.3,0,401.0,451.0,,车主俱乐部,二线城市,,,是,android,0
1,27.1,0,0.0,174.0,,,二线城市,,,否,,1
1,27.4,13522,61.0,61.0,,,二线城市,3000－5999元,已婚,否,,1
1,33.0,3427,2036.0,2256.0,,,二线城市,6000－9999元,已婚,否,android,1
1,56.8,0,304.0,304.0,,,二线城市,,,否,,1
1,31.4,0,1.0,0.0,,,二线城市,,,否,,1
1,32.9,0,567.0,1719.0,,,二线城市,6000－9999元,已婚,否,,1
1,31.5,0,0.0,160.0,,,五线城市,,,是,ios,1
1,31.0,0,2037.0,2796.0,,车主俱乐部,一线城市,,,是,ios,1
1,30.3,14021,0.0,0.0,,,三线城市,,,否,,1
1,36.8,25167,0.0,0.0,,销售咨询,一线城市,,,否,ios,0
1,48.8,0,1600.0,0.0,,,一线城市,,,否,,1
1,37.7,8146,1609.0,1609.0,,,二线城市,6000－9999元,已婚,否,,1
1,56.1,0,924.5,1394.5,,,一线城市,,,否,android,1
1,56.8,0,1678.0,22816.0,,,一线城市,,,是,ios,1
1,40.7,0,0.0,0.0,,质量维修,一线城市,,,是,android,1
1,33.0,0,1016.8,7816.54,,售后咨询,二线城市,,,否,android,1
1,31.7,0,862.0,4134.0,,车主俱乐部,三线城市,,,否,ios,1
1,32.0,9612,827.0,827.0,,,三线城市,,,是,,0
1,36.2,0,2835.0,3434.0,,,一线城市,15000－19999元,已婚,否,,0
1,32.6,0,766.0,3670.0,,,三线城市,3000－5999元,已婚,是,,1
1,33.5,0,180.0,180.0,,,一线城市,6000－9999元,已婚,否,,1
1,26.7,30102,728.0,3946.0,,,一线城市,20000－24999元,已婚,否,,1
1,37.9,0,888.0,888.0,,售后咨询,四线城市,,,是,android,1
1,52.9,0,666.0,666.0,,,二线城市,,,否,,1
1,44.1,36679,0.0,0.0,,,三线城市,,,否,,1
1,38.1,2519,154.0,154.0,,,一线城市,10000－14999元,已婚,否,,0
1,48.2,0,2017.0,2017.0,,,二线城市,,,否,android,0
1,28.0,0,0.0,0.0,,,一线城市,,,是,,0
1,29.5,0,0.0,0.0,,服务争议,二线城市,,,否,android,1
1,32.1,29497,29.9,5182.9,,,一线城市,15000－19999元,已婚,否,,1
1,31.9,0,0.0,0.0,,,四线城市,,,否,,1
1,35.5,9833,0.0,0.0,,,一线城市,,,否,,0
1,35.1,0,1.0,1.0,,,一线城市,,,否,ios,1
1,37.1,0,0.0,570.0,,,二线城市,,,否,,1
1,33.0,0,0.0,0.0,,,二线城市,,,是,android,1
1,31.2,0,58.0,594.0,,售后咨询,四线城市,,,否,,1
1,31.7,0,0.0,0.0,,,五线城市,,,否,android,0
1,31.4,4116,1110.0,0.0,,,三线城市,,,否,,0
1,38.8,0,1503.0,1503.0,,,一线城市,,,否,android,1
1,45.1,0,9707.0,9707.0,,,二线城市,,,否,,1
1,44.2,48898,10.0,0.0,,,一线城市,,,否,android,1
1,34.1,0,2130.0,9127.0,,,三线城市,,,否,,1
1,31.3,0,1286.0,1286.0,,,三线城市,20000－24999元,已婚,是,,1
1,41.2,0,255.0,255.0,,售后咨询,二线城市,6000－9999元,未婚,是,android,0
1,32.5,0,396.0,5324.0,,服务争议,一线城市,,,否,,0
1,26.5,32193,256.0,556.0,,,一线城市,,,是,android,1
1,27.3,11525,0.0,0.0,,服务争议,三线城市,,,否,,1
1,26.3,8287,0.0,0.0,,,一线城市,,,否,android,1
1,47.1,0,462.0,3045.0,,,四线城市,,,是,android,1
1,38.3,26265,690.0,0.0,,售后咨询,二线城市,,,否,android,1
1,32.3,37407,814.0,814.0,,,三线城市,,,是,,1
1,23.4,0,70.0,70.0,,,五线城市,,,是,,0
1,32.9,4083,0.0,0.0,,,一线城市,,,是,ios,1
1,38.0,0,1562.0,2772.0,,,一线城市,,,是,ios,0
1,35.5,30763,0.0,0.0,,,一线城市,,,否,,1
1,23.9,5986,0.0,3950.0,,,二线城市,,,否,ios,1
1,29.7,0,0.0,0.0,,,二线城市,,,否,,1
1,34.9,7699,608.0,608.0,,售后咨询,,,,是,android,1
1,38.0,0,0.0,10035.0,,售后咨询,二线城市,,,是,android,1
1,34.0,0,0.0,1802.0,,,三线城市,,,否,,1
1,31.8,9613,636.0,0.0,,车主俱乐部,三线城市,,,否,ios,0
1,24.3,109215,1496.0,1496.0,,车主俱乐部,三线城市,2万-5万元,未婚,否,ios,1
1,36.7,5381,0.0,1016.0,,,一线城市,,,否,android,1
1,40.4,0,0.0,0.0,,用车服务,二线城市,,,否,android,0
1,29.7,12069,996.0,996.0,,服务争议,三线城市,,,否,android,1
1,20.3,39271,256.0,256.0,,,三线城市,,,否,,1
1,47.1,0,0.0,1289.0,,,三线城市,,,是,android,0
1,22.4,0,604.0,8114.0,,车主俱乐部,五线城市,,,是,ios,0
1,26.7,0,120.0,537.5,,,四线城市,,,否,,1
1,22.8,0,1589.0,3389.0,,售后咨询,二线城市,,,是,ios,1
1,36.2,115841,120.0,2597.0,,,三线城市,15000－19999元,已婚,否,,1
1,25.6,84866,0.0,0.0,,,三线城市,,,否,,1
1,31.6,0,0.0,0.0,,售后咨询,二线城市,,,否,,1
1,26.1,0,1696.0,4065.0,,,二线城市,,,否,ios,1
1,22.8,0,70.0,70.0,,,一线城市,,,是,ios,1
1,44.1,0,70.0,70.0,,,一线城市,,,是,ios,1
1,28.0,33909,0.0,0.0,,质量维修,三线城市,,,否,android,1
1,36.1,0,270.0,3370.0,,,一线城市,,,是,ios,1
1,27.5,0,576.0,3924.0,,,一线城市,15000－19999元,已婚,否,,1
1,32.6,8210,101.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
1,38.6,5107,1422.0,27702.0,,,一线城市,3000－5999元,已婚,否,,1
1,48.0,16165,53.0,8719.0,,销售咨询,三线城市,10000－14999元,已婚,否,,1
1,21.8,12252,2107.0,2107.0,,,四线城市,,,是,,1
1,27.6,0,1788.0,0.0,,,三线城市,,,否,ios,1
1,31.4,6007,550.0,1207.0,,,一线城市,,,否,,0
1,29.7,0,8850.0,0.0,,,五线城市,,,否,,1
1,28.3,18700,892.0,892.0,,用车服务,一线城市,,,否,,1
1,25.5,9161,774.0,0.0,,,一线城市,,,否,,1
1,32.3,0,334.0,560.0,,,二线城市,6000－9999元,已婚,否,,1
1,30.6,0,555.0,5748.0,,,二线城市,6000－9999元,已婚,否,,1
1,28.4,0,236.0,472.0,,,二线城市,20000－24999元,未婚,否,android,1
1,31.7,37818,549.0,0.0,,,一线城市,10000－14999元,已婚,否,,1
1,25.7,0,787.0,1057.0,,,二线城市,6000－9999元,未婚,是,ios,1
1,29.6,25503,525.0,525.0,,车主俱乐部,二线城市,3000－5999元,未婚,否,,0
1,30.6,0,531.0,531.0,,,三线城市,6000－9999元,已婚,否,,0
1,34.0,6104,1470.0,0.0,,,一线城市,,,否,,0
1,26.6,15086,503.0,0.0,,,二线城市,6000－9999元,已婚,否,,0
1,27.6,0,10012.5,14876.5,,,二线城市,,,否,,0
1,36.7,0,0.0,0.0,,,四线城市,,,否,,1
1,24.1,0,742.0,922.0,,,二线城市,,,否,ios,1
1,41.4,47869,800.0,6064.0,,,一线城市,,,否,,1
1,24.2,0,178.0,554.0,,,二线城市,,,是,,1
1,48.2,0,625.0,1881.0,,售后咨询,一线城市,,,否,,1
1,40.6,0,0.0,0.0,,,四线城市,,,否,android,1
1,20.6,0,404.0,4672.0,,,三线城市,,,是,,1
1,27.9,0,494.0,0.0,,,四线城市,,,否,,0
1,30.5,15653,1218.0,1218.0,,售后咨询,二线城市,,,是,android,0
1,58.9,14537,0.0,0.0,,,二线城市,,,否,,0
1,37.1,0,1106.0,2893.0,,售后咨询,三线城市,,,是,android,1
1,35.8,103612,689.0,8654.0,,,一线城市,,,是,android,1
1,39.5,0,390.0,460.0,,,一线城市,,,是,android,0
1,36.4,0,0.0,70.0,,,一线城市,,,是,android,1
1,44.6,0,0.0,1208.0,,,四线城市,,,是,android,1
1,31.2,7197,1663.0,5130.0,,,二线城市,6000－9999元,已婚,否,ios,1
1,25.3,48042,1408.0,1408.0,,,一线城市,10000－14999元,已婚,否,,1
1,47.6,0,2129.0,12177.0,,,一线城市,10000－14999元,已婚,否,,1
1,27.2,0,0.0,736.0,,,四线城市,6000－9999元,已婚,否,,1
1,48.4,0,1000.0,1188.0,,,三线城市,,,否,ios,1
1,29.5,18079,0.0,0.0,,售后咨询,三线城市,,,否,,1
1,36.7,67893,0.0,0.0,,,四线城市,,,否,,0
1,60.6,0,105.0,0.0,,,四线城市,,,否,,1
1,31.6,30000,0.0,0.0,,,三线城市,,,否,,1
1,25.5,0,0.0,0.0,,,四线城市,,,是,android,1
1,34.3,0,1046.0,2308.0,,道路救援,二线城市,,,否,,0
1,37.0,0,9023.91,0.0,,售后咨询,二线城市,,,是,,0
1,51.9,0,24.0,24.0,,售后咨询,三线城市,,,否,ios,1
1,45.8,0,1168.0,0.0,,,一线城市,,,否,ios,1
1,63.4,0,276.0,0.0,,,一线城市,,,否,,1
1,43.8,0,845.0,0.0,,,三线城市,,,否,,1
1,42.0,27562,540.0,5653.0,,,一线城市,,,是,,1
1,28.1,0,564.0,564.0,,,四线城市,,,否,,1
1,32.8,2933,0.0,0.0,,,一线城市,,,是,android,0
1,40.2,0,0.0,168.0,,,一线城市,,,否,ios,1
1,40.9,0,3000.0,3200.0,,,三线城市,,,是,ios,1
1,29.8,200,0.0,0.0,,售后咨询,一线城市,,,否,ios,1
1,27.5,34020,686.0,5902.6,,售后咨询,,,,否,android,1
1,33.3,0,0.0,0.0,,,二线城市,,,否,ios,1
1,30.3,14226,1709.0,1709.0,,,一线城市,,,否,,1
1,33.2,0,0.0,0.0,,用车服务,一线城市,,,是,android,1
1,34.6,0,0.0,0.0,,,一线城市,,,否,android,0
1,21.0,0,0.0,0.0,,售后咨询,二线城市,,,否,,0
1,22.2,7957,2240.0,2240.0,,车主俱乐部,四线城市,,,否,,1
1,49.7,0,3337.0,3337.0,,,四线城市,,,是,,1
1,24.9,22516,2000.0,4750.0,,售后咨询,一线城市,,,否,,0
1,28.5,65089,0.0,0.0,,售后咨询,三线城市,,,否,,1
1,42.7,0,0.0,0.0,,,三线城市,,,否,,1
1,29.3,1117,2250.4,2250.4,,售后咨询,一线城市,10万-20万元,已婚,否,,1
1,27.8,0,0.0,0.0,,售后咨询,二线城市,,,否,ios,0
1,29.0,0,271.0,763.0,,,四线城市,,,是,,0
1,24.3,112617,2000.0,4001.0,,售后咨询,二线城市,,,是,ios,1
1,32.4,0,0.0,407.0,,售后咨询,一线城市,20000－24999元,已婚,否,,1
1,25.6,0,1015.0,27104.54,,售后咨询,一线城市,,,是,ios,1
1,25.9,0,188.0,2650.0,,,三线城市,,,是,android,1
1,42.7,0,100.0,170.0,,售后咨询,三线城市,,,是,,1
1,49.8,0,180.0,180.0,,,三线城市,,,是,android,1
1,44.7,0,0.0,0.0,,,一线城市,,,是,ios,0
1,25.5,0,2900.0,2900.0,,,三线城市,,,是,android,1
1,59.4,0,0.0,0.0,,,一线城市,,,否,,1
1,39.3,0,0.0,0.0,,售后咨询,三线城市,,,否,ios,1
1,19.0,0,0.0,1.0,,,三线城市,,,否,ios,1
1,33.6,0,25.0,1360.0,,售后咨询,四线城市,,,是,ios,0
1,23.5,42277,300.0,300.0,,,二线城市,20000－24999元,未婚,否,,0
1,23.3,33084,226.0,0.0,,,三线城市,25000－29999元,已婚,否,,1
1,39.8,111000,41128.0,41128.0,,售后咨询,二线城市,10000－14999元,已婚,是,,0
1,34.7,1010,0.0,0.0,,售后咨询,一线城市,6000－9999元,已婚,否,,1
1,42.5,8671,1071.0,1072.0,,,二线城市,,,否,ios,1
1,39.9,0,11700.0,0.0,,,一线城市,,,否,,1
1,30.1,19369,220.0,220.0,,,四线城市,,,否,,1
1,27.3,132311,670.0,670.0,,售后咨询,五线城市,3000－5999元,已婚,否,android,1
1,24.3,0,316.0,316.0,,,三线城市,3000－5999元,已婚,否,ios,1
1,41.7,23607,101.0,0.0,,,三线城市,10000－14999元,已婚,否,,0
1,25.9,0,4.0,4.0,计算机/互联网/通信/电子业,,二线城市,3000－5999元,未婚,否,,0
1,31.0,0,0.0,0.0,,,二线城市,15000－19999元,已婚,是,,0
1,27.2,11388,0.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
1,34.2,43211,100.0,100.0,,道路救援,二线城市,3000元以下,已婚,否,,1
1,43.9,85304,408.0,3562.0,其他,,一线城市,25000－29999元,已婚,否,,1
1,32.9,0,0.0,0.0,,,三线城市,,,否,,1
1,26.4,4600,0.0,451.0,,服务争议,二线城市,,,否,android,1
1,36.9,0,0.0,0.0,,售后咨询,三线城市,,,否,,1
1,44.3,69923,0.0,0.0,,售后咨询,二线城市,6000－9999元,已婚,否,,1
1,28.7,0,747.0,0.0,,,三线城市,3000－5999元,已婚,否,,0
1,34.2,0,0.0,0.0,,,五线城市,,,否,,1
1,48.7,0,438.0,438.0,,,四线城市,,,否,,1
1,59.0,0,0.0,94.0,,,二线城市,,,是,,1
1,33.4,0,476.0,0.0,,,二线城市,,,否,,0
1,28.9,36294,7287.0,7287.0,,,一线城市,,,否,,1
1,40.9,0,1.0,1.0,,,三线城市,,,是,android,1
1,31.2,0,1.0,2.0,,,三线城市,,,是,android,0
1,25.8,267,0.0,0.0,,,二线城市,,,否,,1
1,41.7,0,0.0,0.0,,,四线城市,,,否,android,1
1,29.5,25632,149.0,6548.0,,,一线城市,,,否,,1
1,31.7,50305,1426.0,1706.0,,,二线城市,,,是,ios,1
1,33.6,0,0.0,70.0,,,一线城市,,,是,android,1
1,44.7,8922,6800.0,0.0,,,四线城市,5万-10万元,已婚,否,,1
1,59.2,0,3037.0,4529.0,,售后咨询,一线城市,,,是,android,1
1,38.0,0,0.0,7828.0,,售后咨询,一线城市,,,是,android,1
1,45.0,0,853.0,853.0,,售后咨询,一线城市,,,是,ios,1
1,37.9,10211,3757.0,3757.0,,用车服务,一线城市,,,是,android,0
1,34.0,0,0.0,226.0,,,二线城市,,,是,android,1
1,38.7,0,879.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
1,25.2,42102,0.0,3000.0,,,一线城市,3000－5999元,已婚,否,,1
1,32.0,43057,200.0,200.0,,,二线城市,10000－14999元,已婚,否,,0
1,29.0,0,245.0,245.0,,,四线城市,3000－5999元,已婚,否,,1
1,26.6,36104,740.0,0.0,,,二线城市,3000－5999元,已婚,否,,1
1,34.5,96835,51.0,0.0,,售后咨询,一线城市,6000－9999元,已婚,否,,1
1,36.3,189664,431.0,431.0,,,一线城市,6000－9999元,已婚,否,ios,1
1,35.9,0,1000.0,1000.0,,,一线城市,6000－9999元,已婚,否,,0
1,28.6,0,60.0,0.0,,,三线城市,,,否,,0
1,28.6,105630,1000.0,1000.0,,,一线城市,,,否,,0
1,44.9,17329,0.0,25.0,,,二线城市,,,否,android,0
1,32.1,27047,1146.0,0.0,,,一线城市,,,是,,1
1,34.0,0,1520.0,3377.0,,,二线城市,6000－9999元,已婚,否,,1
1,47.5,18539,2100.0,2100.0,,,二线城市,,,否,,1
1,41.6,0,299.0,399.0,,,二线城市,,,否,,1
1,25.5,23763,0.0,10456.0,,,二线城市,,,否,ios,1
1,33.3,0,0.0,3622.0,,,一线城市,,,是,ios,1
1,50.0,0,492.0,16801.26,,,四线城市,,,是,,1
1,27.5,0,0.0,0.0,,,一线城市,,,是,android,1
1,29.0,0,537.0,14820.0,,售后咨询,二线城市,,,否,android,1
1,23.8,0,0.0,0.0,,,三线城市,,,否,ios,1
1,47.3,0,903.0,903.0,,售后咨询,一线城市,,,否,,1
1,36.7,0,1188.0,1979.0,,车主俱乐部,四线城市,6000－9999元,已婚,是,,0
1,41.8,149910,496.0,2056.0,,,三线城市,3000－5999元,已婚,否,,1
1,40.2,6200,5300.0,0.0,,,四线城市,15000－19999元,已婚,否,,1
1,38.6,2944,1292.0,2188.0,,,三线城市,,,否,,1
1,25.1,8798,0.0,17082.0,,用车服务,三线城市,,,否,android,1
1,30.1,11961,0.0,0.0,,,一线城市,,,否,android,0
1,35.6,51049,240.0,240.0,,,三线城市,,,否,,1
1,38.9,0,154.0,332.0,,售后咨询,三线城市,,,是,,1
1,58.0,15443,4450.0,5169.0,,,一线城市,,,否,,1
1,54.3,0,0.0,2417.0,,,一线城市,,,否,,1
1,43.5,0,0.0,0.0,,,三线城市,,,是,,1
1,31.0,0,4651.0,8238.0,,,一线城市,,,是,ios,1
1,45.9,0,2469.0,0.0,,,三线城市,,,否,ios,1
1,30.2,0,293.0,293.0,,,二线城市,,,否,,0
1,25.9,0,371.0,0.0,,,一线城市,,,否,,1
1,23.4,0,646.0,646.0,,售后咨询,二线城市,,,否,ios,1
1,43.9,0,0.0,384.0,,,二线城市,,,是,android,0
1,52.6,0,0.0,0.0,,,二线城市,,,是,android,1
1,23.8,0,0.0,0.0,,,二线城市,,,是,android,1
1,32.3,0,0.0,916.0,,售后咨询,四线城市,,,是,android,1
1,43.5,0,430.0,0.0,,,三线城市,5万-10万元,已婚,是,,1
1,27.9,0,2800.0,4907.0,,车主俱乐部,一线城市,,,是,ios,1
1,24.9,0,2200.0,0.0,,,一线城市,,,否,,1
1,24.1,0,786.0,0.0,,,三线城市,,,否,,1
1,33.6,0,986.0,986.0,,售后咨询,三线城市,,,否,,1
1,28.8,2630,5981.44,5981.44,,,二线城市,,,否,,1
1,42.3,0,2016.0,3016.0,,,一线城市,,,是,android,1
1,24.4,0,2700.0,2700.0,,,三线城市,,,否,,0
1,21.1,0,290.0,290.0,,,四线城市,,,否,,0
1,26.3,0,998.0,12936.0,,,四线城市,,,否,,1
1,27.4,0,12500.0,0.0,,,一线城市,,,否,ios,1
1,30.9,0,4500.0,58999.0,,售后咨询,一线城市,,,否,ios,1
1,23.1,0,368.0,368.0,,,三线城市,,,是,ios,1
1,48.3,15180,0.0,0.0,,车主俱乐部,一线城市,,,是,android,1
1,35.4,0,0.0,0.0,,,三线城市,,,否,,1
1,27.4,12669,0.0,0.0,,,三线城市,,,是,,0
1,20.6,0,0.0,0.0,,,二线城市,,,否,ios,0
1,25.4,0,0.0,500.0,,,五线城市,,,否,,1
1,41.0,0,386.0,386.0,,,一线城市,,,否,ios,1
1,30.8,10015,1033.0,1035.0,,,一线城市,6000－9999元,未婚,否,,1
1,37.0,107461,612.0,612.0,,,四线城市,10000－14999元,已婚,否,,1
1,46.8,59222,50.0,859.0,,售后咨询,一线城市,6000－9999元,已婚,是,,1
1,25.0,0,146.0,147.0,,,二线城市,6000－9999元,已婚,否,,0
1,30.2,0,983.0,983.0,,,四线城市,15000－19999元,已婚,否,,1
1,36.3,0,1.0,1.0,,,二线城市,3000－5999元,已婚,否,,0
1,37.8,46980,521.0,521.0,,车主俱乐部,一线城市,15000－19999元,已婚,否,,1
1,42.4,93899,700.0,3186.0,,,一线城市,2万-5万元,已婚,否,,1
1,31.2,10647,2133.0,8090.0,,,一线城市,,,否,android,1
1,30.0,0,966.0,966.0,,,四线城市,,,否,,1
1,26.3,8124,7859.0,7859.0,,售后咨询,二线城市,6000－9999元,已婚,否,,1
1,33.7,0,1.0,1.0,,,三线城市,3000－5999元,已婚,否,,1
1,26.7,47655,1.0,0.0,,,三线城市,3000－5999元,已婚,否,,1
1,46.2,26094,540.0,540.0,,,三线城市,10000－14999元,已婚,否,,1
1,45.5,0,891.0,0.0,,,一线城市,10000－14999元,已婚,否,,1
1,45.9,0,100.0,100.0,,,五线城市,6000－9999元,已婚,否,,1
1,26.7,39620,698.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
1,37.3,10034,488.0,488.0,,,二线城市,3000－5999元,已婚,否,,1
1,30.8,23111,0.0,0.0,,售后咨询,三线城市,3000－5999元,已婚,否,,1
1,33.4,0,776.0,776.0,,,四线城市,3000－5999元,已婚,是,ios,1
1,26.5,0,10349.64,0.0,,,三线城市,15000－19999元,已婚,否,,1
1,31.0,0,973.0,1514.0,,,五线城市,,,否,,0
1,29.3,0,655.0,2699.0,,,四线城市,,,否,,0
1,49.1,0,5900.0,0.0,,,二线城市,,,否,,0
1,27.4,14458,1038.0,1038.0,,,五线城市,,,否,android,1
1,33.5,0,1254.0,1254.0,,,三线城市,,,否,,0
1,48.6,62190,0.0,0.0,,,五线城市,,,否,,1
1,26.6,37710,1400.0,0.0,,,二线城市,3000－5999元,已婚,否,,1
1,32.6,29828,0.0,0.0,,,一线城市,,,否,android,1
1,26.3,0,120.0,120.0,,,五线城市,,,否,android,1
1,41.7,0,0.0,0.0,,,四线城市,,,是,,1
1,36.7,16510,1850.0,1850.0,,,三线城市,,,是,,1
1,42.9,12257,1670.0,1670.0,,,三线城市,,,否,,1
1,35.7,80024,500.0,0.0,,,三线城市,,,否,,0
1,41.4,45108,640.0,640.0,,,一线城市,,,否,,1
1,30.1,64598,1600.0,1876.0,,,二线城市,,,否,,1
1,56.2,0,0.0,0.0,,售后咨询,一线城市,,,否,android,1
1,32.1,0,1736.31,1736.31,,,一线城市,5万-10万元,已婚,是,,0
1,31.4,17152,2720.0,32471.66,,,,,,否,,0
1,32.6,0,6400.0,11215.4,,,三线城市,,,是,android,1
1,30.3,0,689.0,689.0,,售后咨询,二线城市,,,否,android,1
1,29.1,0,1.0,1.0,,,四线城市,6000－9999元,已婚,否,,0
1,29.1,3001,0.0,0.0,,,二线城市,10000－14999元,已婚,否,,0
1,30.7,4200,938.0,938.0,,,一线城市,,,否,android,1
1,31.1,10003,6050.0,6220.0,,,三线城市,3000－5999元,已婚,否,,1
1,33.2,0,403.0,403.0,,,四线城市,6000－9999元,已婚,否,ios,1
1,36.7,2431,1772.0,1772.0,,,一线城市,10000－14999元,已婚,否,,1
1,27.8,0,0.0,0.0,,,四线城市,10000－14999元,已婚,否,,1
1,31.1,0,150.0,0.0,,售后咨询,二线城市,6000－9999元,已婚,否,,1
1,26.1,0,2210.04,2210.04,,,三线城市,3000－5999元,已婚,否,,1
1,33.3,0,698.0,2572.0,,,三线城市,6000－9999元,已婚,是,,1
1,26.4,0,346.0,346.0,其他,,一线城市,6000－9999元,已婚,是,,1
1,43.0,0,0.0,0.0,,,一线城市,,,否,,1
1,35.1,0,326.0,326.0,,,二线城市,6000－9999元,已婚,否,,1
1,51.3,9911,1098.0,0.0,,,二线城市,10000－14999元,已婚,否,,1
1,42.4,0,0.0,0.0,,售后咨询,四线城市,,,否,ios,0
1,45.4,0,140.0,0.0,,,一线城市,,,否,,1
1,42.6,0,2555.0,0.0,,,一线城市,,,否,,1
1,36.5,55000,110.0,0.0,,,一线城市,,,否,,1
1,36.1,10281,0.0,22920.02,,售后咨询,三线城市,6000－9999元,已婚,否,,0
1,26.1,0,320.0,320.0,,,二线城市,,,是,,1
1,33.4,0,406.0,406.0,,,四线城市,,,否,ios,0
1,32.9,12512,4283.59,4283.59,,,四线城市,,,否,,1
1,49.3,16195,2207.0,3582.0,,售后咨询,一线城市,6000－9999元,已婚,否,ios,1
1,24.0,0,630.0,2318.0,,售后咨询,二线城市,,,是,,1
1,36.9,146335,202.0,2204.0,,售后咨询,,,,否,android,1
1,43.5,0,650.0,650.0,,,三线城市,,,否,,1
1,51.5,89362,0.0,0.0,,,一线城市,,,否,,1
1,20.9,56043,2702.0,0.0,,,二线城市,,,否,,1
1,29.4,0,0.0,0.0,,,二线城市,,,是,ios,1
1,21.1,0,388.0,3334.0,,,三线城市,,,是,,0
1,34.4,0,93.0,93.0,,,三线城市,,,否,,1
1,41.4,0,0.0,0.0,,,四线城市,,,否,,1
1,36.7,0,2870.0,14499.0,,,一线城市,,,是,ios,1
1,39.8,0,0.0,0.0,,,一线城市,,,否,android,0
1,34.2,0,1567.0,0.0,,,一线城市,,,否,,1
1,21.6,134189,1501.0,1501.0,,,一线城市,,,否,,1
1,26.1,0,0.0,0.0,,,二线城市,,,否,,1
1,28.7,0,1485.0,1485.0,,,三线城市,,,否,android,1
1,49.9,11302,649.0,649.0,,,三线城市,,,否,android,1
1,29.1,0,0.0,0.0,,服务争议,二线城市,,,否,,0
1,24.2,0,0.0,70.0,,,二线城市,,,否,,1
1,58.5,0,0.0,0.0,,,三线城市,,,否,,1
1,25.9,0,0.0,608.0,,,一线城市,,,是,ios,1
1,33.6,0,306.0,306.0,,,四线城市,,,否,,1
1,41.0,0,6629.0,6629.0,,,一线城市,,,否,android,1
1,43.9,0,128.0,128.0,,售后咨询,三线城市,,,是,ios,1
1,34.3,12032,3200.0,0.0,,,一线城市,10000－14999元,已婚,否,,1
1,31.4,43526,571.0,0.0,,,,,,否,,1
1,37.7,302076,1546.0,1546.0,,,三线城市,6000－9999元,已婚,否,,1
1,44.6,59463,654.0,0.0,,,二线城市,3000－5999元,已婚,否,,1
1,35.2,0,0.0,0.0,,,三线城市,6000－9999元,已婚,否,,1
1,46.2,0,508.0,705.0,其他,,三线城市,15000－19999元,已婚,否,,1
1,38.3,3988,250.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
